2008,"CADILLAC","CTS AWD",17,26,20
2008,"CADILLAC","STS",17,26,20
2008,"CADILLAC","STS",13,19,15
2008,"CADILLAC","STS",15,24,18
2008,"CADILLAC","STS AWD",17,26,20
2008,"CADILLAC","STS AWD",14,21,16
2008,"CHEVROLET","CLASSIC",21,31,25
2008,"CHEVROLET","CLASSIC",18,28,22
2008,"CHEVROLET","MALIBU",22,30,25
2008,"CHEVROLET","MALIBU",22,32,25
2008,"CHEVROLET","MALIBU",18,29,22
2008,"CHEVROLET","MALIBU",17,26,20
2008,"CHEVROLET","MALIBU HYBRID",24,32,27
2008,"CHRYSLER","SEBRING",21,30,24
2008,"CHRYSLER","SEBRING",19,27,22
2008,"CHRYSLER","SEBRING",13,20,16
2008,"CHRYSLER","SEBRING",19,27,22
2008,"CHRYSLER","SEBRING",16,26,19
2008,"CHRYSLER","SEBRING AWD",15,24,18
2008,"DODGE","AVENGER",21,30,24
2008,"DODGE","AVENGER",19,27,22
2008,"DODGE","AVENGER",13,20,16
2008,"DODGE","AVENGER",19,27,22
2008,"DODGE","AVENGER",16,26,19
2008,"DODGE","AVENGER AWD",15,24,18
2008,"DODGE","CALIBER",24,29,26
2008,"DODGE","CALIBER",23,27,24
2008,"DODGE","CALIBER",21,25,23
2008,"DODGE","CALIBER",23,29,25
2008,"DODGE","CALIBER AWD",21,24,22
2008,"DODGE","CHALLENGER",13,18,15
2008,"FERRARI","FERRARI 612 SCAGLIETTI",9,16,11
2008,"FERRARI","FERRARI 612 SCAGLIETTI",10,15,12
2008,"FORD","FUSION AWD",17,25,20
2008,"FORD","FUSION FWD",20,28,23
2008,"FORD","FUSION FWD",20,29,23
2008,"FORD","FUSION FWD",18,26,21
2008,"HYUNDAI","ELANTRA",25,33,28
2008,"HYUNDAI","ELANTRA",24,33,27
2008,"INFINITI","G35",17,24,20
2008,"INFINITI","G35",17,25,20
2008,"INFINITI","G35X",17,23,19
2008,"JAGUAR","JAGUAR S-TYPE 3.0 LITRE",17,26,20
2008,"JAGUAR","JAGUAR S-TYPE 4.2 LITRE",16,24,19
2008,"JAGUAR","JAGUAR S-TYPE R",15,22,17
2008,"JAGUAR","JAGUAR X-TYPE SPORT BRAKE",16,22,18
2008,"KIA","OPTIMA",21,31,25
2008,"KIA","OPTIMA",21,31,25
2008,"KIA","OPTIMA",20,28,23
2008,"KIA","SPECTRA",24,32,27
2008,"KIA","SPECTRA",23,30,26
2008,"LEXUS","ES 350",19,27,22
2008,"LEXUS","GS 350",19,27,22
2008,"LEXUS","GS 350 AWD",18,25,20
2008,"LEXUS","GS 460",17,24,20
2008,"LEXUS","LS 460",16,24,19
2008,"LEXUS","LS 460 L",16,24,19
2008,"LEXUS","LS 600HL",20,22,21
2008,"LINCOLN-MERCURY","MILAN AWD",17,25,20
2008,"LINCOLN-MERCURY","MILAN FWD",20,28,23
2008,"LINCOLN-MERCURY","MILAN FWD",20,29,23
2008,"LINCOLN-MERCURY","MILAN FWD",18,26,21
